2020-10-19 00:35:42,153 INFO  Logger.cs: 70 - 
2020-10-19 00:56:41,445 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-19 00:56:46,868 INFO  ExportHelperExtension.cs: 338 - Creating joint Imagen_Link
2020-10-19 00:56:46,874 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-10-19 00:56:46,875 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-10-19 00:56:46,875 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-10-19 00:56:46,997 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-10-19 00:56:46,997 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-10-19 00:56:46,998 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-10-19 00:56:46,998 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-10-19 00:56:47,715 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child Imagen_Link failed
2020-10-19 00:56:47,729 INFO  ExportHelperExtension.cs: 338 - Creating joint Contorno_Link
2020-10-19 00:56:47,729 INFO  ExportHelperExtension.cs: 1409 - Fixing components for Imagen_Link
2020-10-19 00:56:47,730 INFO  ExportHelperExtension.cs: 1414 - Fixing 90
2020-10-19 00:56:47,732 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-10-19 00:56:47,732 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-10-19 00:56:47,922 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-10-19 00:56:47,923 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-10-19 00:56:47,923 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-10-19 00:56:47,923 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-10-19 00:56:47,923 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 90
2020-10-19 00:56:48,752 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent Imagen_Link to child Contorno_Link failed
2020-10-19 00:56:48,857 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Shootout.SLDASM
2020-10-19 00:56:48,859 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Shootout.SLDASM
2020-10-19 00:56:48,859 INFO  ExportHelperExtension.cs: 1152 - Found 3 features of type [CoordSys] in Shootout.SLDASM
2020-10-19 00:56:48,860 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-10-19 00:56:48,860 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-10-19 00:56:48,860 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from MarcoPlacaShootout-2
2020-10-19 00:56:48,861 INFO  ExportHelperExtension.cs: 1142 - Found 33 in MarcoPlacaShootout-2
2020-10-19 00:56:48,861 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in MarcoPlacaShootout-2
2020-10-19 00:56:48,862 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from MarcoHorizontalShootout-2
2020-10-19 00:56:48,862 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MarcoHorizontalShootout-2
2020-10-19 00:56:48,862 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in MarcoHorizontalShootout-2
2020-10-19 00:56:48,863 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from BaseShootout-1
2020-10-19 00:56:48,863 INFO  ExportHelperExtension.cs: 1142 - Found 27 in BaseShootout-1
2020-10-19 00:56:48,864 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in BaseShootout-1
2020-10-19 00:56:48,864 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from MarcoEstrella-2
2020-10-19 00:56:48,864 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MarcoEstrella-2
2020-10-19 00:56:48,865 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in MarcoEstrella-2
2020-10-19 00:56:48,865 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from MarcoCirculoShooutout-2
2020-10-19 00:56:48,865 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MarcoCirculoShooutout-2
2020-10-19 00:56:48,866 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in MarcoCirculoShooutout-2
2020-10-19 00:56:48,867 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Shootout.SLDASM
2020-10-19 00:56:48,868 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Shootout.SLDASM
2020-10-19 00:56:48,868 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Shootout.SLDASM
2020-10-19 00:56:48,868 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-10-19 00:56:48,869 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-10-19 00:56:48,869 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from MarcoPlacaShootout-2
2020-10-19 00:56:48,869 INFO  ExportHelperExtension.cs: 1142 - Found 33 in MarcoPlacaShootout-2
2020-10-19 00:56:48,870 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in MarcoPlacaShootout-2
2020-10-19 00:56:48,870 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from MarcoHorizontalShootout-2
2020-10-19 00:56:48,870 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MarcoHorizontalShootout-2
2020-10-19 00:56:48,871 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in MarcoHorizontalShootout-2
2020-10-19 00:56:48,871 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from BaseShootout-1
2020-10-19 00:56:48,871 INFO  ExportHelperExtension.cs: 1142 - Found 27 in BaseShootout-1
2020-10-19 00:56:48,872 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in BaseShootout-1
2020-10-19 00:56:48,872 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from MarcoEstrella-2
2020-10-19 00:56:48,872 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MarcoEstrella-2
2020-10-19 00:56:48,873 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in MarcoEstrella-2
2020-10-19 00:56:48,873 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from MarcoCirculoShooutout-2
2020-10-19 00:56:48,873 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MarcoCirculoShooutout-2
2020-10-19 00:56:48,874 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in MarcoCirculoShooutout-2
2020-10-19 00:57:55,247 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2020-10-19 00:57:55,249 INFO  Serialization.cs: 275 - URDF Configuration found
